0, 0.023923444976076555
0.018102697998259358, 0.04066985645933014
0.032811140121845085, 0.06339712918660287
0.0452567449956484, 0.09330143540669857
0.059965187119234126, 0.1303827751196172
0.07014795474325501, 0.1638755980861244
0.07806788511749348, 0.19377990430622008
0.08825065274151438, 0.22727272727272727
0.09843342036553526, 0.2595693779904306
0.10861618798955615, 0.3026315789473684
0.12332463011314188, 0.35287081339712917
0.13463881636205396, 0.3971291866028708
0.14708442123585727, 0.43899521531100477
0.161792863359443, 0.4784688995215311
0.17989556135770238, 0.5203349282296651
0.1957354221061793, 0.5502392344497608
0.21610095735422108, 0.5753588516746412
0.2398607484769365, 0.5921052631578947
0.2647519582245431, 0.604066985645933
0.29190600522193216, 0.6028708133971291
0.3201914708442124, 0.5885167464114832
0.35073977371627507, 0.569377990430622
0.3756309834638817, 0.5502392344497608
0.409573542210618, 0.5203349282296651
0.44125326370757184, 0.49641148325358847
0.4695387293298521, 0.47368421052631576
0.49556135770234994, 0.45454545454545453
0.5204525674499565, 0.4258373205741627
0.5442123585726719, 0.3971291866028708
0.5679721496953873, 0.3708133971291866
0.5939947780678851, 0.3397129186602871
0.6200174064403831, 0.31100478468899523
0.6460400348128809, 0.284688995215311
0.6765883376849435, 0.2583732057416268
0.7071366405570062, 0.23564593301435405
0.7422106179286336, 0.21052631578947367
0.7772845953002612, 0.1901913875598086
0.8157528285465623, 0.17105263157894737
0.8915578764142734, 0.13875598086124402
0.9198433420365536, 0.12320574162679425
0.959442993907746, 0.10406698564593302
1.008093994778068, 0.08373205741626794
1.0578764142732813, 0.06937799043062201
1.1189730200174066, 0.0562200956937799
1.1551784160139253, 0.05143540669856459
1.1970409051349, 0.039473684210526314
1.2366405570060923, 0.028708133971291863
1.2898172323759793, 0.02033492822966507
